City,Date,AQI,PM2.5,PM10,NO2,SO2,CO
Bengaluru,2022-09-20,99,53,204,47,25,1
Bengaluru,2022-09-21,128,240,81,98,48,0
Bengaluru,2022-09-22,132,268,374,93,8,1
Bengaluru,2022-09-23,143,168,310,55,12,1
Bengaluru,2022-09-24,146,144,90,37,18,0
Bengaluru,2022-09-25,109,136,334,24,23,4
Bengaluru,2022-09-26,94,219,332,52,20,1
Bengaluru,2022-09-27,106,160,352,71,35,0
Bengaluru,2022-09-28,111,154,201,55,30,2
Bengaluru,2022-09-29,108,168,84,46,13,2
Bengaluru,2022-09-30,128,247,230,70,36,2
Bengaluru,2022-10-01,118,80,386,50,18,4
Bengaluru,2022-10-02,117,156,267,65,23,3
Bengaluru,2022-10-03,148,226,102,36,34,3
Bengaluru,2022-10-04,116,270,333,86,17,3
Bengaluru,2022-10-05,109,236,137,42,27,0
Bengaluru,2022-10-06,114,296,394,47,9,4
Bengaluru,2022-10-07,139,203,176,37,25,2
Bengaluru,2022-10-08,130,100,255,72,27,3
Bengaluru,2022-10-09,117,284,179,42,29,3
Bengaluru,2022-10-10,95,59,109,39,11,4
Bengaluru,2022-10-11,125,121,360,47,42,2
Bengaluru,2022-10-12,110,291,149,48,42,2
Bengaluru,2022-10-13,94,238,377,49,35,4
Bengaluru,2022-10-14,124,250,133,26,34,2
Bengaluru,2022-10-15,141,168,345,43,7,4
Bengaluru,2022-10-16,141,143,168,62,36,3
Bengaluru,2022-10-17,127,128,196,62,9,4
Bengaluru,2022-10-18,123,97,293,70,35,0
Bengaluru,2022-10-19,97,109,185,63,29,0
Bengaluru,2022-10-20,93,153,86,38,38,0
Bengaluru,2022-10-21,137,96,264,87,47,0
Bengaluru,2022-10-22,123,197,182,70,14,1
Bengaluru,2022-10-23,95,178,324,33,10,2
Bengaluru,2022-10-24,143,227,364,32,10,3
Bengaluru,2022-10-25,141,285,205,43,23,3
Bengaluru,2022-10-26,147,130,324,94,34,1
Bengaluru,2022-10-27,117,69,288,45,8,0
Bengaluru,2022-10-28,116,253,169,24,49,1
Bengaluru,2022-10-29,139,189,297,57,30,4
Bengaluru,2022-10-30,145,213,140,73,21,2
Bengaluru,2022-10-31,104,139,397,48,25,3
Bengaluru,2022-11-01,177,117,356,78,34,2
Bengaluru,2022-11-02,178,69,125,88,20,1
Bengaluru,2022-11-03,161,249,105,54,39,0
Bengaluru,2022-11-04,189,118,258,55,32,2
Bengaluru,2022-11-05,167,250,182,73,14,0
Bengaluru,2022-11-06,144,152,110,24,25,4
Bengaluru,2022-11-07,143,113,337,90,37,3
Bengaluru,2022-11-08,164,249,320,97,49,2
Bengaluru,2022-11-09,143,102,264,28,49,1
Bengaluru,2022-11-10,151,127,144,77,12,2
Bengaluru,2022-11-11,181,197,303,28,18,0
Bengaluru,2022-11-12,169,179,193,38,22,4
Bengaluru,2022-11-13,143,79,181,40,13,0
Bengaluru,2022-11-14,148,274,363,79,45,4
Bengaluru,2022-11-15,188,273,381,37,43,3
Bengaluru,2022-11-16,178,105,347,93,27,4
Bengaluru,2022-11-17,169,52,111,40,30,4
Bengaluru,2022-11-18,192,272,357,50,31,4
Bengaluru,2022-11-19,193,154,291,29,20,2
Bengaluru,2022-11-20,142,63,363,28,40,1
Bengaluru,2022-11-21,168,281,331,54,21,1
Bengaluru,2022-11-22,155,86,148,51,32,4
Bengaluru,2022-11-23,141,228,285,72,24,2
Bengaluru,2022-11-24,186,204,180,63,15,4
Bengaluru,2022-11-25,191,107,176,89,31,3
Bengaluru,2022-11-26,157,184,165,96,31,0
Bengaluru,2022-11-27,179,190,166,63,42,3
Bengaluru,2022-11-28,188,165,243,75,41,3
Bengaluru,2022-11-29,180,129,282,97,49,1
Bengaluru,2022-11-30,165,297,166,53,38,0
Bengaluru,2022-12-01,161,186,298,33,19,4
Bengaluru,2022-12-02,142,106,131,66,42,2
Bengaluru,2022-12-03,183,119,310,72,34,3
Bengaluru,2022-12-04,178,68,267,78,31,3
Bengaluru,2022-12-05,174,209,210,79,9,0
Bengaluru,2022-12-06,162,155,251,69,25,0
Bengaluru,2022-12-07,142,134,146,94,37,0
Bengaluru,2022-12-08,188,80,322,91,45,1
Bengaluru,2022-12-09,177,288,144,89,44,4
Bengaluru,2022-12-10,164,200,383,84,44,2
Bengaluru,2022-12-11,195,70,330,70,34,2
Bengaluru,2022-12-12,175,98,224,69,26,1
Bengaluru,2022-12-13,198,294,112,76,34,0
Bengaluru,2022-12-14,143,78,217,80,21,2
Bengaluru,2022-12-15,164,210,356,53,35,3
Bengaluru,2022-12-16,186,186,109,87,23,3
Bengaluru,2022-12-17,170,88,252,96,6,3
Bengaluru,2022-12-18,149,227,289,66,42,3
Bengaluru,2022-12-19,180,196,279,90,39,0
Bengaluru,2022-12-20,177,190,345,33,47,1
Bengaluru,2022-12-21,179,86,252,64,24,1
Bengaluru,2022-12-22,161,82,338,65,19,2
Bengaluru,2022-12-23,163,159,176,84,48,0
Bengaluru,2022-12-24,167,57,144,91,38,4
Bengaluru,2022-12-25,162,209,319,47,22,4
Bengaluru,2022-12-26,160,105,106,35,32,4
Bengaluru,2022-12-27,190,284,361,81,38,3
Bengaluru,2022-12-28,164,285,251,40,44,0
Bengaluru,2022-12-29,179,93,156,25,46,0
Bengaluru,2022-12-30,148,168,97,23,5,0
Bengaluru,2022-12-31,192,214,279,26,24,0
Bengaluru,2023-01-01,167,285,350,30,26,1
Bengaluru,2023-01-02,154,76,117,85,29,1
Bengaluru,2023-01-03,190,209,239,42,25,3
Bengaluru,2023-01-04,199,165,358,52,17,1
Bengaluru,2023-01-05,160,298,298,79,26,4
Bengaluru,2023-01-06,162,169,187,69,48,0
Bengaluru,2023-01-07,190,75,257,40,38,1
Bengaluru,2023-01-08,188,237,237,20,34,1
Bengaluru,2023-01-09,193,144,264,99,18,0
Bengaluru,2023-01-10,187,109,354,83,11,4
Bengaluru,2023-01-11,186,132,168,46,17,0
Bengaluru,2023-01-12,187,149,106,28,31,1
Bengaluru,2023-01-13,188,178,190,90,25,1
Bengaluru,2023-01-14,189,113,204,58,25,1
Bengaluru,2023-01-15,149,109,135,43,27,4
Bengaluru,2023-01-16,169,292,283,28,49,4
Bengaluru,2023-01-17,170,222,396,54,26,1
Bengaluru,2023-01-18,145,148,158,61,13,1
Bengaluru,2023-01-19,155,209,239,82,43,3
Bengaluru,2023-01-20,154,274,288,92,37,1
Bengaluru,2023-01-21,191,161,348,30,29,3
Bengaluru,2023-01-22,165,257,312,99,35,0
Bengaluru,2023-01-23,143,76,385,40,32,4
Bengaluru,2023-01-24,193,85,282,71,5,3
Bengaluru,2023-01-25,195,106,116,42,8,2
Bengaluru,2023-01-26,166,196,360,90,33,0
Bengaluru,2023-01-27,172,116,331,20,24,4
Bengaluru,2023-01-28,174,105,246,24,14,4
Bengaluru,2023-01-29,158,202,358,97,40,3
Bengaluru,2023-01-30,181,55,324,26,6,0
Bengaluru,2023-01-31,157,280,397,84,45,2
Bengaluru,2023-02-01,130,97,157,62,10,3
Bengaluru,2023-02-02,100,63,128,83,31,4
Bengaluru,2023-02-03,146,113,85,30,48,3
Bengaluru,2023-02-04,113,212,288,50,42,2
Bengaluru,2023-02-05,139,113,122,48,23,2
Bengaluru,2023-02-06,132,257,352,47,22,2
Bengaluru,2023-02-07,106,226,122,58,10,3
Bengaluru,2023-02-08,112,64,313,27,36,0
Bengaluru,2023-02-09,92,162,245,32,19,3
Bengaluru,2023-02-10,108,283,238,47,11,3
Bengaluru,2023-02-11,138,250,346,45,8,2
Bengaluru,2023-02-12,92,276,368,55,11,4
Bengaluru,2023-02-13,101,143,103,92,21,3
Bengaluru,2023-02-14,93,205,147,82,33,3
Bengaluru,2023-02-15,123,190,325,27,28,2
Bengaluru,2023-02-16,142,133,382,23,37,4
Bengaluru,2023-02-17,145,148,377,51,8,0
Bengaluru,2023-02-18,142,133,229,95,6,4
Bengaluru,2023-02-19,94,181,147,77,10,4
Bengaluru,2023-02-20,90,193,280,25,17,4
Bengaluru,2023-02-21,131,86,304,39,32,0
Bengaluru,2023-02-22,129,162,284,28,8,0
Bengaluru,2023-02-23,129,51,148,88,30,2
Bengaluru,2023-02-24,135,169,379,83,22,4
Bengaluru,2023-02-25,142,261,275,87,11,4
Bengaluru,2023-02-26,92,125,120,64,48,4
Bengaluru,2023-02-27,95,110,148,98,10,3
Bengaluru,2023-02-28,128,88,235,36,33,1
Bengaluru,2023-03-01,109,56,386,74,49,0
Bengaluru,2023-03-02,98,267,383,57,7,0
Bengaluru,2023-03-03,104,264,342,34,39,3
Bengaluru,2023-03-04,127,57,259,91,32,3
Bengaluru,2023-03-05,128,296,172,95,21,3
Bengaluru,2023-03-06,125,218,332,59,44,2
Bengaluru,2023-03-07,130,111,368,41,38,4
Bengaluru,2023-03-08,103,220,299,31,44,4
Bengaluru,2023-03-09,136,146,109,36,26,1
Bengaluru,2023-03-10,96,209,137,34,29,0
Bengaluru,2023-03-11,138,239,154,76,21,3
Bengaluru,2023-03-12,99,140,128,33,31,3
Bengaluru,2023-03-13,148,248,259,83,42,4
Bengaluru,2023-03-14,105,141,160,96,37,0
Bengaluru,2023-03-15,99,241,273,29,10,1
Bengaluru,2023-03-16,103,183,273,66,34,2
Bengaluru,2023-03-17,97,190,197,79,18,3
Bengaluru,2023-03-18,109,148,308,57,36,0
Bengaluru,2023-03-19,134,142,350,42,12,1
Bengaluru,2023-03-20,108,193,361,24,37,0
Bengaluru,2023-03-21,136,181,280,76,36,3
Bengaluru,2023-03-22,143,156,375,64,37,0
Bengaluru,2023-03-23,147,85,316,67,36,0
Bengaluru,2023-03-24,105,298,177,65,27,2
Bengaluru,2023-03-25,115,272,299,88,46,0
Bengaluru,2023-03-26,141,274,125,23,5,3
Bengaluru,2023-03-27,113,254,89,59,44,0
Bengaluru,2023-03-28,149,75,268,22,13,3
Bengaluru,2023-03-29,93,165,220,78,25,0
Bengaluru,2023-03-30,125,234,194,47,7,1
Bengaluru,2023-03-31,131,100,202,79,32,0
Bengaluru,2023-04-01,116,100,84,42,11,4
Bengaluru,2023-04-02,127,92,310,29,32,3
Bengaluru,2023-04-03,141,258,353,66,46,4
Bengaluru,2023-04-04,130,217,256,30,10,0
Bengaluru,2023-04-05,91,291,148,60,18,1
Bengaluru,2023-04-06,90,109,174,77,12,4
Bengaluru,2023-04-07,103,253,234,63,23,3
Bengaluru,2023-04-08,129,267,104,94,17,0
Bengaluru,2023-04-09,114,90,172,50,37,0
Bengaluru,2023-04-10,90,121,331,94,43,3
Bengaluru,2023-04-11,129,210,89,44,6,2
Bengaluru,2023-04-12,102,169,272,28,6,1
Bengaluru,2023-04-13,113,195,240,26,13,1
Bengaluru,2023-04-14,144,66,358,36,32,3
Bengaluru,2023-04-15,103,273,268,98,21,3
Bengaluru,2023-04-16,92,87,351,72,33,2
Bengaluru,2023-04-17,109,273,275,80,35,0
Bengaluru,2023-04-18,149,85,311,46,23,4
Bengaluru,2023-04-19,148,97,305,33,45,4
Bengaluru,2023-04-20,121,128,391,41,20,2
Bengaluru,2023-04-21,140,130,276,81,40,2
Bengaluru,2023-04-22,91,270,321,82,18,3
Bengaluru,2023-04-23,98,148,317,66,32,2
Bengaluru,2023-04-24,101,215,202,83,40,1
Bengaluru,2023-04-25,129,70,371,41,45,2
Bengaluru,2023-04-26,135,176,251,27,46,4
Bengaluru,2023-04-27,118,127,263,47,22,2
Bengaluru,2023-04-28,145,108,275,42,48,2
Bengaluru,2023-04-29,100,114,395,72,30,0
Bengaluru,2023-04-30,144,145,361,97,12,4
Bengaluru,2023-05-01,112,154,218,84,28,1
Bengaluru,2023-05-02,123,293,122,51,47,4
Bengaluru,2023-05-03,143,267,221,32,48,3
Bengaluru,2023-05-04,117,91,215,33,49,2
Bengaluru,2023-05-05,129,222,304,59,41,0
Bengaluru,2023-05-06,114,74,182,28,42,3
Bengaluru,2023-05-07,140,150,264,86,43,2
Bengaluru,2023-05-08,111,57,186,75,39,3
Bengaluru,2023-05-09,100,103,128,98,24,4
Bengaluru,2023-05-10,96,113,319,99,22,1
Bengaluru,2023-05-11,145,111,206,31,17,2
Bengaluru,2023-05-12,131,71,177,96,48,0
Bengaluru,2023-05-13,135,57,128,47,36,2
Bengaluru,2023-05-14,117,297,255,21,28,0
Bengaluru,2023-05-15,106,238,156,80,9,1
Bengaluru,2023-05-16,139,77,247,70,42,1
Bengaluru,2023-05-17,96,144,240,74,40,2
Bengaluru,2023-05-18,145,186,179,20,15,0
Bengaluru,2023-05-19,110,102,104,42,28,4
Bengaluru,2023-05-20,104,204,281,87,40,4
Bengaluru,2023-05-21,127,251,339,35,37,0
Bengaluru,2023-05-22,121,69,388,33,8,4
Bengaluru,2023-05-23,145,245,290,32,24,4
Bengaluru,2023-05-24,114,164,211,29,16,0
Bengaluru,2023-05-25,137,177,396,79,49,2
Bengaluru,2023-05-26,101,298,388,45,6,0
Bengaluru,2023-05-27,140,158,163,97,47,1
Bengaluru,2023-05-28,113,206,243,29,34,4
Bengaluru,2023-05-29,101,76,160,24,27,0
Bengaluru,2023-05-30,149,295,167,61,11,4
Bengaluru,2023-05-31,140,252,125,32,15,2
Bengaluru,2023-06-01,125,64,154,33,12,2
Bengaluru,2023-06-02,88,233,249,56,48,1
Bengaluru,2023-06-03,109,141,232,23,33,4
Bengaluru,2023-06-04,120,277,286,60,35,0
Bengaluru,2023-06-05,74,148,142,22,25,1
Bengaluru,2023-06-06,118,192,248,29,25,1
Bengaluru,2023-06-07,112,130,172,26,13,2
Bengaluru,2023-06-08,111,105,112,62,24,3
Bengaluru,2023-06-09,99,175,208,89,44,3
Bengaluru,2023-06-10,73,284,116,61,20,3
Bengaluru,2023-06-11,96,281,194,32,28,1
Bengaluru,2023-06-12,106,280,303,54,33,1
Bengaluru,2023-06-13,110,253,81,93,23,4
Bengaluru,2023-06-14,96,221,307,91,34,4
Bengaluru,2023-06-15,112,287,173,71,38,1
Bengaluru,2023-06-16,113,166,333,29,24,1
Bengaluru,2023-06-17,92,137,219,20,9,1
Bengaluru,2023-06-18,128,148,176,29,26,3
Bengaluru,2023-06-19,119,122,131,77,6,2
Bengaluru,2023-06-20,95,154,329,88,17,1
Bengaluru,2023-06-21,79,105,149,47,23,4
Bengaluru,2023-06-22,119,222,319,58,42,0
Bengaluru,2023-06-23,108,144,93,68,45,3
Bengaluru,2023-06-24,126,130,337,29,37,0
Bengaluru,2023-06-25,95,199,172,49,25,1
Bengaluru,2023-06-26,108,266,160,89,17,1
Bengaluru,2023-06-27,79,159,131,91,24,1
Bengaluru,2023-06-28,94,77,390,57,16,0
Bengaluru,2023-06-29,70,152,118,76,48,0
Bengaluru,2023-06-30,118,104,192,56,19,2
Bengaluru,2023-07-01,126,205,252,65,24,4
Bengaluru,2023-07-02,94,223,96,89,22,0
Bengaluru,2023-07-03,85,168,101,67,41,2
Bengaluru,2023-07-04,128,299,220,54,9,2
Bengaluru,2023-07-05,72,297,344,40,7,4
Bengaluru,2023-07-06,99,81,167,46,16,1
Bengaluru,2023-07-07,110,134,143,78,49,4
Bengaluru,2023-07-08,81,99,135,31,6,3
Bengaluru,2023-07-09,71,58,374,52,43,3
Bengaluru,2023-07-10,104,196,86,72,32,2
Bengaluru,2023-07-11,99,197,163,90,44,3
Bengaluru,2023-07-12,112,239,398,28,6,3
Bengaluru,2023-07-13,89,241,333,53,24,0
Bengaluru,2023-07-14,126,122,196,56,42,4
Bengaluru,2023-07-15,116,270,144,59,10,4
Bengaluru,2023-07-16,84,249,267,97,29,1
Bengaluru,2023-07-17,87,72,277,35,16,2
Bengaluru,2023-07-18,114,54,367,97,24,3
Bengaluru,2023-07-19,129,92,397,99,12,0
Bengaluru,2023-07-20,72,87,153,82,32,1
Bengaluru,2023-07-21,110,146,231,69,31,0
Bengaluru,2023-07-22,110,258,372,65,34,0
Bengaluru,2023-07-23,86,247,143,70,46,4
Bengaluru,2023-07-24,95,297,301,38,27,4
Bengaluru,2023-07-25,91,57,331,74,49,1
Bengaluru,2023-07-26,123,101,357,74,5,0
Bengaluru,2023-07-27,119,208,251,24,17,3
Bengaluru,2023-07-28,91,112,333,69,5,4
Bengaluru,2023-07-29,77,122,318,94,34,4
Bengaluru,2023-07-30,106,164,213,30,28,3
Bengaluru,2023-07-31,114,221,81,89,36,3
Bengaluru,2023-08-01,87,183,271,73,46,1
Bengaluru,2023-08-02,83,87,246,21,13,1
Bengaluru,2023-08-03,108,87,290,41,36,0
Bengaluru,2023-08-04,91,167,94,34,24,2
Bengaluru,2023-08-05,114,92,108,83,36,2
Bengaluru,2023-08-06,125,244,222,69,40,2
Bengaluru,2023-08-07,123,105,132,51,19,3
Bengaluru,2023-08-08,85,142,117,89,34,1
Bengaluru,2023-08-09,75,241,238,25,22,0
Bengaluru,2023-08-10,81,282,361,59,11,4
Bengaluru,2023-08-11,114,260,350,71,11,1
Bengaluru,2023-08-12,102,141,146,89,30,1
Bengaluru,2023-08-13,73,151,361,72,13,1
Bengaluru,2023-08-14,129,153,176,88,24,0
Bengaluru,2023-08-15,98,142,199,73,22,2
Bengaluru,2023-08-16,72,109,343,80,29,1
Bengaluru,2023-08-17,125,235,297,31,32,3
Bengaluru,2023-08-18,81,285,292,83,36,4
Bengaluru,2023-08-19,123,156,194,46,37,2
Bengaluru,2023-08-20,103,113,317,68,36,3
Bengaluru,2023-08-21,85,249,155,51,28,0
Bengaluru,2023-08-22,121,213,187,95,32,0
Bengaluru,2023-08-23,109,70,210,60,10,3
Bengaluru,2023-08-24,83,96,370,79,15,3
Bengaluru,2023-08-25,124,83,180,92,22,3
Bengaluru,2023-08-26,118,287,384,27,26,1
Bengaluru,2023-08-27,111,161,176,65,45,2
Bengaluru,2023-08-28,100,241,397,70,33,0
Bengaluru,2023-08-29,101,129,378,80,49,3
Bengaluru,2023-08-30,123,279,338,36,27,3
Bengaluru,2023-08-31,120,289,395,51,23,0
Bengaluru,2023-09-01,96,97,86,24,27,0
Bengaluru,2023-09-02,111,80,107,32,43,4
Bengaluru,2023-09-03,108,99,293,77,36,3
Bengaluru,2023-09-04,96,226,370,34,49,2
Bengaluru,2023-09-05,147,167,266,96,23,4
Bengaluru,2023-09-06,141,191,226,87,32,3
Bengaluru,2023-09-07,125,129,378,90,26,2
Bengaluru,2023-09-08,135,222,212,45,19,1
Bengaluru,2023-09-09,145,58,240,20,10,3
Bengaluru,2023-09-10,121,231,203,30,32,0
Bengaluru,2023-09-11,123,99,239,37,48,0
Bengaluru,2023-09-12,95,143,94,95,30,2
Bengaluru,2023-09-13,117,280,270,58,34,0
Bengaluru,2023-09-14,94,111,306,82,22,2
Bengaluru,2023-09-15,95,147,252,29,6,2
Bengaluru,2023-09-16,100,242,151,27,29,2
Bengaluru,2023-09-17,126,100,283,90,27,2
Bengaluru,2023-09-18,136,205,308,55,26,3
Bengaluru,2023-09-19,140,87,208,38,13,4
Bengaluru,2023-09-20,144,94,244,67,20,4
Bengaluru,2023-09-21,134,146,382,31,11,0
Bengaluru,2023-09-22,92,118,199,56,48,1
Bengaluru,2023-09-23,147,205,321,85,24,3
Bengaluru,2023-09-24,128,209,86,47,22,0
Bengaluru,2023-09-25,119,287,142,92,44,2
Bengaluru,2023-09-26,143,176,121,45,19,4
Bengaluru,2023-09-27,91,171,134,79,40,0
Bengaluru,2023-09-28,145,136,197,84,27,2
Bengaluru,2023-09-29,129,282,90,66,14,4
Bengaluru,2023-09-30,144,244,250,33,48,3
Bengaluru,2023-10-01,106,289,331,77,33,4
Bengaluru,2023-10-02,108,276,134,88,10,1
Bengaluru,2023-10-03,133,208,340,39,35,0
Bengaluru,2023-10-04,142,90,394,96,19,4
Bengaluru,2023-10-05,111,55,349,67,18,0
Bengaluru,2023-10-06,100,142,265,36,26,1
Bengaluru,2023-10-07,130,157,240,80,23,4
Bengaluru,2023-10-08,114,160,191,32,35,3
Bengaluru,2023-10-09,136,239,390,88,48,1
Bengaluru,2023-10-10,108,171,283,22,36,2
Bengaluru,2023-10-11,128,85,170,95,40,3
Bengaluru,2023-10-12,91,101,122,57,19,3
Bengaluru,2023-10-13,101,212,319,26,18,0
Bengaluru,2023-10-14,136,216,306,76,8,3
Bengaluru,2023-10-15,122,170,399,24,22,0
Bengaluru,2023-10-16,149,263,378,51,29,3
Bengaluru,2023-10-17,108,169,262,98,9,0
Bengaluru,2023-10-18,142,229,152,64,37,3
Bengaluru,2023-10-19,146,183,130,40,24,1
Bengaluru,2023-10-20,128,205,232,86,19,3
Bengaluru,2023-10-21,127,110,161,36,37,2
Bengaluru,2023-10-22,98,199,396,46,42,4
Bengaluru,2023-10-23,124,155,170,31,43,0
Bengaluru,2023-10-24,113,53,96,84,25,4
Bengaluru,2023-10-25,95,199,123,88,36,1
Bengaluru,2023-10-26,141,264,375,83,42,1
Bengaluru,2023-10-27,126,90,232,23,11,4
Bengaluru,2023-10-28,132,73,381,28,25,3
Bengaluru,2023-10-29,130,242,230,20,29,4
Bengaluru,2023-10-30,91,98,320,75,37,4
Bengaluru,2023-10-31,104,152,397,43,22,0
Bengaluru,2023-11-01,145,56,117,91,7,3
Bengaluru,2023-11-02,195,58,180,44,23,4
Bengaluru,2023-11-03,145,214,208,29,23,4
Bengaluru,2023-11-04,140,157,185,22,28,1
Bengaluru,2023-11-05,190,59,176,35,37,1
Bengaluru,2023-11-06,191,217,178,96,12,3
Bengaluru,2023-11-07,153,126,85,24,40,1
Bengaluru,2023-11-08,166,54,292,22,42,3
Bengaluru,2023-11-09,144,175,206,23,25,1
Bengaluru,2023-11-10,150,252,245,24,41,2
Bengaluru,2023-11-11,156,153,90,50,43,1
Bengaluru,2023-11-12,174,113,131,91,41,3
Bengaluru,2023-11-13,154,258,224,82,23,4
Bengaluru,2023-11-14,145,118,172,48,16,3
Bengaluru,2023-11-15,149,247,137,51,34,0
Bengaluru,2023-11-16,157,295,257,92,25,0
Bengaluru,2023-11-17,197,54,222,89,34,0
Bengaluru,2023-11-18,165,255,182,34,6,3
Bengaluru,2023-11-19,187,57,95,95,16,3
Bengaluru,2023-11-20,161,113,104,92,17,4
Bengaluru,2023-11-21,149,161,82,35,22,4
Bengaluru,2023-11-22,150,54,220,71,19,2
Bengaluru,2023-11-23,142,59,258,59,8,4
Bengaluru,2023-11-24,166,247,350,92,27,1
Bengaluru,2023-11-25,194,114,220,84,29,0
Bengaluru,2023-11-26,185,87,202,20,33,4
Bengaluru,2023-11-27,150,97,345,82,26,3
Bengaluru,2023-11-28,164,218,287,34,33,4
Bengaluru,2023-11-29,180,83,165,63,8,4
Bengaluru,2023-11-30,188,163,363,36,32,2
Bengaluru,2023-12-01,143,125,342,91,41,2
Bengaluru,2023-12-02,158,133,83,29,10,0
Bengaluru,2023-12-03,174,281,236,41,10,4
Bengaluru,2023-12-04,184,104,241,36,49,2
Bengaluru,2023-12-05,186,125,202,69,11,4
Bengaluru,2023-12-06,193,190,142,73,21,1
Bengaluru,2023-12-07,159,278,399,92,19,1
Bengaluru,2023-12-08,193,198,240,27,8,2
Bengaluru,2023-12-09,173,274,117,32,40,0
Bengaluru,2023-12-10,192,163,218,80,44,2
Bengaluru,2023-12-11,171,280,131,85,43,0
Bengaluru,2023-12-12,149,217,321,86,40,4
Bengaluru,2023-12-13,179,209,179,27,25,1
Bengaluru,2023-12-14,154,239,396,63,34,4
Bengaluru,2023-12-15,191,202,184,26,38,3
Bengaluru,2023-12-16,181,117,215,77,24,1
Bengaluru,2023-12-17,154,281,375,53,11,3
Bengaluru,2023-12-18,184,50,344,34,13,0
Bengaluru,2023-12-19,170,226,346,71,35,4
Bengaluru,2023-12-20,193,210,331,80,40,1
Bengaluru,2023-12-21,149,90,122,72,9,2
Bengaluru,2023-12-22,188,54,106,82,19,3
Bengaluru,2023-12-23,160,200,398,75,44,0
Bengaluru,2023-12-24,157,148,240,62,21,0
Bengaluru,2023-12-25,173,276,201,37,5,1
Bengaluru,2023-12-26,146,270,99,97,32,4
Bengaluru,2023-12-27,191,286,304,39,7,3
Bengaluru,2023-12-28,162,210,228,99,5,2
Bengaluru,2023-12-29,188,191,220,65,7,1
Bengaluru,2023-12-30,192,116,347,67,42,4
Bengaluru,2023-12-31,160,166,242,39,37,1
Bengaluru,2024-01-01,148,118,355,74,7,4
Bengaluru,2024-01-02,150,51,86,57,40,2
Bengaluru,2024-01-03,169,209,330,45,32,0
Bengaluru,2024-01-04,154,209,237,38,21,4
Bengaluru,2024-01-05,156,177,132,37,44,2
Bengaluru,2024-01-06,191,232,170,39,45,2
Bengaluru,2024-01-07,141,71,360,79,24,1
Bengaluru,2024-01-08,160,113,390,67,29,0
Bengaluru,2024-01-09,178,153,220,59,20,3
Bengaluru,2024-01-10,194,214,347,54,24,4
Bengaluru,2024-01-11,144,257,353,33,30,1
Bengaluru,2024-01-12,169,237,178,44,43,3
Bengaluru,2024-01-13,198,155,219,66,37,2
Bengaluru,2024-01-14,147,73,193,70,8,1
Bengaluru,2024-01-15,199,200,308,58,23,0
Bengaluru,2024-01-16,156,200,149,81,16,4
Bengaluru,2024-01-17,176,96,346,83,13,0
Bengaluru,2024-01-18,193,97,134,81,26,3
Bengaluru,2024-01-19,168,85,153,97,28,1
Bengaluru,2024-01-20,170,200,216,60,12,4
Bengaluru,2024-01-21,181,162,330,50,6,1
Bengaluru,2024-01-22,189,105,361,57,27,0
Bengaluru,2024-01-23,186,289,142,37,19,1
Bengaluru,2024-01-24,147,271,398,27,25,1
Bengaluru,2024-01-25,169,232,113,34,33,1
Bengaluru,2024-01-26,187,287,240,90,31,0
Bengaluru,2024-01-27,152,82,335,27,11,2
Bengaluru,2024-01-28,141,109,309,32,31,2
Bengaluru,2024-01-29,192,146,262,62,25,2
Bengaluru,2024-01-30,176,136,327,61,45,3
Bengaluru,2024-01-31,160,277,228,75,16,2
Bengaluru,2024-02-01,118,230,179,50,30,4
Bengaluru,2024-02-02,96,235,350,35,36,2
Bengaluru,2024-02-03,110,66,140,84,32,1
Bengaluru,2024-02-04,103,205,205,77,21,0
Bengaluru,2024-02-05,118,136,293,59,32,4
Bengaluru,2024-02-06,90,205,180,20,29,0
Bengaluru,2024-02-07,115,73,324,98,33,1
Bengaluru,2024-02-08,106,157,322,88,33,4
Bengaluru,2024-02-09,111,120,254,29,19,3
Bengaluru,2024-02-10,104,143,81,40,22,3
Bengaluru,2024-02-11,141,144,251,73,17,4
Bengaluru,2024-02-12,112,151,256,86,43,4
Bengaluru,2024-02-13,130,213,343,22,31,2
Bengaluru,2024-02-14,114,239,328,35,46,0
Bengaluru,2024-02-15,94,193,191,71,32,0
Bengaluru,2024-02-16,140,242,320,46,25,2
Bengaluru,2024-02-17,148,199,388,58,45,1
Bengaluru,2024-02-18,136,197,192,91,7,0
Bengaluru,2024-02-19,130,168,89,38,12,4
Bengaluru,2024-02-20,109,222,160,75,39,2
Bengaluru,2024-02-21,100,224,327,26,19,4
Bengaluru,2024-02-22,108,230,387,70,16,0
Bengaluru,2024-02-23,103,96,102,26,12,4
Bengaluru,2024-02-24,115,89,392,49,7,1
Bengaluru,2024-02-25,98,214,177,33,31,2
Bengaluru,2024-02-26,90,151,243,86,15,4
Bengaluru,2024-02-27,145,266,332,55,30,1
Bengaluru,2024-02-28,92,169,90,65,9,4
Bengaluru,2024-02-29,137,226,280,36,24,1
Bengaluru,2024-03-01,134,272,144,63,29,3
Bengaluru,2024-03-02,118,182,134,54,9,4
Bengaluru,2024-03-03,118,154,374,89,13,2
Bengaluru,2024-03-04,128,136,278,87,34,3
Bengaluru,2024-03-05,128,51,254,56,23,0
Bengaluru,2024-03-06,111,123,389,60,13,1
Bengaluru,2024-03-07,100,200,377,37,5,4
Bengaluru,2024-03-08,120,68,130,52,27,1
Bengaluru,2024-03-09,120,225,122,29,15,2
